-45,-43,-5
-57,-44,-11
-53,-46,-12
-53,-43,-13
-54,-42,-11
-52,-42,-6
-45,-41,-7
-43,-41,-5
-44,-40,-3
-53,-42,-10
-53,-43,-13
-48,-47,-11
-52,-42,-10
-50,-42,-8
-44,-39,-3
-45,-38,3
-48,-37,2
-50,-34,-2
-34,-34,16
-36,-35,12
-32,-32,7
-28,-27,12
-39,-20,10
-73,-7,9
-87,-9,9
-86,-13,11
-98,-14,8
-96,-15,10
-85,-12,11
-71,-10,17
-72,-7,22
-76,-7,31
-61,-6,26
-59,-6,14
-44,-9,19
-47,-6,19
-49,-4,28
-57,0,30
-57,0,30
-60,-1,33
-57,0,45
-50,1,48
-42,-8,40
-40,0,40
-42,5,39
-58,17,29
-66,20,27
-60,21,36
-48,22,48
-46,20,44
-44,13,40
-40,7,36
-42,3,42
-40,-1,38
-46,-6,29
-50,-5,27
-42,2,27
-46,11,34
-62,18,37
-100,17,53
-61,3,47
-51,-2,38
-51,-8,29
-54,-8,32
-65,0,35
-66,1,36
-57,5,36
-60,0,37
-54,0,35
-47,2,36
-40,9,37
-36,14,39
-45,29,39
-55,24,38
-51,16,45
-41,4,51
-35,-5,44
-36,-8,44
-41,-10,50
-57,-3,60
-53,1,52
-48,8,45
-45,9,47
-39,8,49
-42,15,48
-43,15,50
-40,7,52
-38,-5,50
-37,-9,52
-37,-10,55
-34,-6,52
-35,-5,49
-40,0,49
-40,3,48
-44,8,47
-47,11,48
-45,12,48
-39,7,49
-38,4,51
-38,2,52
-36,3,53
-37,3,52
-39,3,51
-40,3,50
-42,4,48
-41,4,50
-38,3,52
-38,3,51
-38,3,52
-39,3,51
-39,4,51
-41,4,50
-38,3,51
-39,3,50
-40,4,51
-40,4,50
-40,3,50
-39,3,51
-38,3,51
-38,4,51
-41,3,50
-40,3,50
-39,4,51
-39,3,51
-39,3,51
-40,3,51
-41,2,50
-41,3,49
-42,3,49
-41,3,50
-41,3,49
-40,4,50
-40,4,50
-40,3,50
-40,3,50
-42,3,49
-43,4,49
-36,4,52
-36,4,53
-40,3,51
-42,4,49
-43,4,48
-42,3,48
-43,2,48
-45,3,45
-45,3,46
-45,4,47
-43,5,48
-45,4,47
-43,4,47
-42,4,48
-41,4,50
-42,4,49
-41,4,49
-40,5,50
-36,6,54
-38,6,54
-35,4,53
-36,5,47
-50,3,30
-64,7,20
-68,4,16
-72,3,20
-67,2,21
-63,1,20
-57,2,32
-53,2,39
-53,1,34
-50,2,36
-49,5,43
-47,1,42
-47,14,45
-47,5,44
-48,5,44
-48,5,44
-44,4,47
-48,3,43
-47,4,44
-50,3,41
-51,3,40
-48,3,43
-48,3,44
-45,3,45
-44,4,47
-46,5,46
-45,5,46
-43,5,48
-42,4,48
-44,4,46
-45,5,48
-41,5,50
-44,-2,48
-45,2,46
-44,4,48
-42,4,49
-43,5,48
-43,4,47
-42,4,48
-41,4,49
-43,3,48
-42,3,48
-41,5,50
-41,4,49
-41,4,49
-42,4,49
-42,4,48
-41,4,50
-41,4,49
-42,4,49
-41,4,49
-42,4,49
-41,4,49
-41,4,49
-41,4,49
-42,4,49
-41,4,49
-42,4,49
-41,4,49
-41,4,49
-41,4,49
-41,4,49
-41,4,49
-41,4,49
-41,4,49
-41,4,50
-40,5,49
-41,5,50
-41,4,49
-41,4,50
-41,4,50
-40,5,50
-41,5,49
-41,4,49
-41,4,50
-41,5,49
-42,5,49
-40,4,50
-40,4,50
-40,4,49
-41,4,49
-40,4,50
-40,4,50
-41,5,50
-41,5,49
-41,4,50
-41,5,49
-41,5,49
-41,5,50
-41,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,50
-41,4,49
-41,4,49
-41,5,49
-41,5,49
-42,5,49
-41,5,49
-41,5,49
-41,5,49
-41,5,50
-41,5,49
-41,5,49
-42,5,49
-42,5,49
-42,5,49
-41,5,49
-42,5,49
-42,5,49
-41,5,49
-41,5,49
-42,5,49
-41,5,49
-41,5,49
-42,5,49
-42,5,49
-41,5,49
-41,5,49
-41,5,49
-42,5,49
-41,5,49
-41,5,49
-42,5,49
-42,5,49
-42,5,49
-42,5,49
-41,5,49
-41,5,49
-41,5,49
-42,5,50
-41,5,50
-42,5,48
-42,5,48
-41,5,49
-41,5,50
-41,5,50
-41,5,49
-42,5,48
-42,5,49
-41,5,49
-42,5,48
-42,5,49
-41,5,51
-41,4,49
-43,4,47
-42,7,50
-43,4,51
-40,6,49
-41,5,49
-42,4,49
-44,4,48
-42,4,49
-38,6,47
-37,5,51
-41,6,49
-41,4,50
-43,5,48
-43,5,48
-40,5,50
-40,5,51
-40,5,50
-41,5,49
-40,5,50
-41,5,49
-41,5,50
-41,5,49
-41,4,49
-41,5,50
-41,5,49
-40,4,49
-41,4,49
-40,3,52
-41,-2,53
-39,6,49
-37,4,42
-38,11,52
-35,10,48
-34,9,57
-41,6,44
-45,5,46
-41,6,51
-38,4,52
-39,3,52
-40,3,51
-41,4,50
-43,5,48
-42,6,49
-39,5,50
-40,5,50
-41,5,50
-40,5,50
-40,5,50
-42,5,49
-43,4,49
-41,6,50
-37,6,50
-34,9,56
-43,5,46
-41,3,51
-35,5,52
-40,5,49
-38,6,52
-44,5,47
-45,6,47
-38,7,52
-37,5,49
-41,4,50
-40,5,53
-47,4,44
-42,7,48
-35,7,54
-40,6,51
-40,5,47
-41,7,49
-41,6,48
-42,5,55
-29,5,58
-47,4,42
-50,4,44
-43,5,46
-40,7,51
-41,6,49
-39,6,53
-40,5,49
-42,4,48
-40,5,50
-41,6,50
-41,5,48
-41,5,51
-40,4,49
-42,5,52
-37,7,51
-42,4,47
-40,5,50
-41,4,50
-43,3,49
-41,6,50
-34,6,54
-39,6,50
-44,4,49
-37,7,48
-35,8,55
-42,5,43
-46,6,44
-36,7,54
-31,5,57
-45,3,44
-42,6,48
-40,5,49
-45,6,48
-34,8,53
-31,6,59
-42,1,48
-45,1,44
-38,4,53
-36,7,53
-39,6,51
-41,6,50
-40,5,51
-44,4,47
-44,4,50
-40,4,51
-38,6,48
-39,7,54
-39,6,50
-42,3,47
-30,6,50
-44,5,46
-41,11,48
-42,10,55
-31,4,55
-36,6,60
-42,2,46
-42,5,49
-38,6,51
-36,6,51
-36,5,53
-39,4,50
-41,4,48
-41,5,48
-38,4,53
-39,4,53
-39,5,50
-44,6,49
-36,7,50
-39,8,50
-36,5,52
-38,4,52
-41,4,49
-42,4,48
-39,4,50
-39,5,52
-39,6,50
-39,7,50
-37,6,52
-40,5,51
-39,6,50
-38,6,51
-39,5,51
-40,5,50
-39,5,51
-40,6,49
-39,6,50
-39,6,51
-39,6,50
-40,5,49
-42,5,48
-42,5,50
-39,5,51
-40,6,50
-40,6,50
-41,6,49
-40,6,49
-41,5,50
-40,5,50
-35,7,48
-34,6,52
-42,6,47
-43,5,47
-39,6,52
-41,5,49
-40,6,51
-40,5,50
-39,4,50
-39,4,51
-37,5,53
-39,5,52
-41,3,50
-39,5,47
-38,3,50
-35,6,54
-38,5,50
-42,6,50
-43,4,48
-35,9,49
-37,8,53
-43,6,42
-42,6,53
-35,6,54
-38,4,53
-38,4,53
-39,3,50
-42,5,50
-45,4,47
-38,4,52
-36,5,49
-38,5,55
-38,7,46
-42,5,50
-39,5,49
-39,4,51
-39,4,51
-39,5,52
-41,4,48
-43,5,48
-42,4,48
-38,5,51
-38,4,47
-35,5,51
-43,3,50
-41,3,52
-48,2,44
-44,5,49
-28,10,51
-38,8,46
-40,8,45
-43,4,55
-33,5,56
-37,6,43
-46,7,46
-42,7,47
-46,6,49
-35,4,53
-38,5,52
-41,5,49
-43,3,48
-39,4,53
-38,4,47
-39,6,53
-32,9,55
-49,5,42
-36,4,53
-32,3,53
-38,5,54
-40,7,50
-42,5,50
-43,3,47
-49,2,44
-38,4,51
-38,9,54
-38,9,48
-45,8,45
-38,6,52
-40,4,50
-38,3,54
-39,3,46
-47,6,53
-41,5,46
-48,5,45
-37,6,49
-38,6,54
-38,5,54
-44,5,45
-43,5,49
-40,5,53
-47,2,43
-38,5,50
-28,10,55
-37,9,47
-44,7,44
-43,5,50
-37,5,52
-40,3,51
-43,4,48
-42,4,49
-40,5,50
-40,5,50
-41,5,48
-41,6,49
-40,6,50
-41,5,50
-41,5,49
-41,4,49
-41,5,50
-42,5,49
-42,6,50
-40,5,51
-40,4,51
-40,6,42
-45,3,49
-39,7,48
-43,5,49
-43,6,50
-37,5,52
-41,3,49
-45,5,46
-41,6,51
-37,5,53
-39,6,52
-49,4,44
-44,4,47
-35,9,51
-38,9,48
-40,6,47
-44,3,49
-40,4,53
-46,3,47
-42,3,50
-46,3,45
-37,8,54
-40,9,43
-50,7,43
-37,7,53
-39,7,53
-41,5,51
-43,3,48
-44,4,47
-42,4,49
-39,5,51
-41,5,49
-45,6,46
-45,4,48
-44,3,47
-37,5,54
-47,7,48
-38,7,48
-50,5,48
-34,7,51
-34,8,52
-39,8,46
-51,4,45
-42,8,53
-34,6,55
-33,4,59
-42,1,46
-53,4,46
-39,7,50
-40,6,50
-39,5,50
-40,5,51
-41,4,48
-41,5,49
-42,6,49
-38,6,51
-38,6,51
-42,6,48
-41,7,49
-38,7,52
-41,4,49
-45,4,45
-43,4,48
-34,5,56
-47,5,46
-40,7,48
-44,6,48
-41,6,49
-41,5,50
-40,4,51
-40,5,50
-44,6,50
-43,4,45
-39,4,47
-32,10,54
-45,4,46
-42,4,49
-44,5,48
-41,5,50
-39,5,51
-41,4,47
-43,5,50
-36,5,55
-42,6,45
-50,3,45
-34,6,53
-44,4,46
-46,4,45
-43,5,48
-32,5,58
-41,5,52
-46,6,44
-45,5,45
-44,5,47
-43,4,48
-41,5,50
-37,6,53
-42,5,49
-43,5,47
-47,6,50
-34,6,52
-35,8,54
-38,4,51
-41,3,49
-39,4,50
-37,4,54
-47,4,47
-35,10,50
-37,7,51
-39,7,47
-45,7,47
-40,8,50
-42,4,49
-37,4,53
-37,4,52
-42,4,49
-45,5,45
-43,5,47
-39,5,52
-41,5,49
-42,5,48
-40,7,51
-41,6,49
-41,6,47
-40,6,50
-42,5,48
-42,6,48
-42,6,49
-40,6,50
-41,6,49
-42,5,48
-41,5,49
-42,6,49
-42,5,49
-41,5,49
-43,5,49
-42,5,50
-41,5,48
-42,6,47
-42,6,50
-41,5,51
-43,4,48
-44,6,46
-43,6,48
-39,5,50
-39,6,50
-42,6,48
-45,5,48
-43,5,48
-40,4,51
-43,5,49
-42,6,50
-43,6,47
-46,5,43
-40,5,50
-39,6,51
-41,6,49
-40,6,50
-43,6,48
-44,5,47
-42,5,49
-41,5,49
-41,6,49
-41,6,49
-42,6,48
-42,5,49
-43,5,48
-43,6,48
-41,6,49
-41,6,49
-42,5,48
-42,5,48
-43,5,48
-42,5,48
-42,6,49
-42,6,48
-42,5,48
-43,6,48
-42,5,49
-42,5,49
-43,5,48
-42,6,49
-41,6,49
-41,6,49
-41,6,50
-41,6,50
-41,6,51
-42,4,48
-53,1,39
-45,3,46
-43,6,48
-44,5,47
-42,4,47
-43,5,49
-43,6,48
-44,5,46
-44,4,46
-41,4,51
-40,4,48
-46,4,48
-40,5,49
-44,5,48
-41,6,49
-42,5,49
-38,4,51
-40,5,52
-37,7,50
-44,6,45
-37,5,55
-39,6,51
-47,5,47
-41,5,48
-42,7,49
-40,6,50
-40,6,50
-40,5,51
-42,3,49
-44,4,47
-42,5,50
-40,5,50
-40,6,49
-41,6,50
-41,5,49
-40,6,50
-41,6,49
-41,5,50
-41,5,50
-41,5,48
-40,5,49
-41,5,50
-41,5,49
-41,4,51
-41,4,50
-41,4,51
-41,4,49
-46,5,46
-47,5,45
-43,4,49
-34,10,54
-35,10,49
-45,9,44
-45,5,49
-43,5,49
-35,4,56
-42,3,48
-49,4,42
-46,5,46
-42,5,50
-36,5,56
-47,5,45
-50,5,44
-44,4,44
-34,4,56
-35,8,49
-50,6,44
-40,4,49
-35,5,53
-54,4,42
-38,5,51
-37,8,50
-41,6,51
-38,6,57
-34,4,53
-50,3,40
-48,3,46
-41,5,54
-38,5,50
-48,5,42
-41,5,46
-42,6,54
-40,5,45
-48,4,46
-45,4,45
-38,6,54
-39,9,52
-36,8,52
-41,6,45
-43,5,50
-38,6,53
-43,4,48
-42,4,48
-41,4,50
-39,4,51
-43,6,47
-42,6,53
-46,2,43
-45,3,43
-30,9,60
-37,7,44
-44,7,49
-36,6,52
-41,7,50
-44,6,46
-43,5,52
-35,3,54
-49,2,43
-39,8,53
-39,5,50
-43,6,49
-31,8,58
-34,6,48
-48,7,45
-38,7,53
-42,5,51
-42,3,50
-40,2,50
-46,4,41
-37,7,51
-37,7,52
-42,8,47
-42,7,50
-40,6,51
-36,7,57
-45,4,42
-50,2,43
-40,5,49
-40,6,52
-43,5,48
-40,4,49
-39,7,51
-41,6,51
-39,3,48
-44,3,44
-41,6,45
-41,7,53
-34,6,51
-44,8,48
-36,4,51
-36,2,52
-48,3,47
-40,6,49
-41,6,50
-39,4,51
-44,4,46
-42,5,49
-39,6,51
-41,6,49
-42,6,48
-42,6,49
-42,6,49
-41,6,50
-45,5,46
-46,6,46
-41,5,53
-39,4,52
-45,3,43
-47,4,47
-39,6,48
-42,2,47
-39,6,49
-43,4,46
-49,8,48
-38,7,49
-40,7,51
-40,5,51
-42,3,48
-46,4,45
-40,5,51
-39,5,52
-40,5,49
-44,6,47
-43,5,48
-41,6,50
-42,5,48
-43,6,48
-41,6,50
-42,5,49
-43,4,48
-41,4,50
-42,6,46
-38,7,51
-44,5,49
-41,6,49
-44,4,47
-40,6,48
-43,6,48
-39,7,50
-40,5,49
-42,4,48
-44,4,47
-42,5,48
-41,5,50
-41,6,50
-42,6,49
-42,5,48
-43,5,47
-43,5,48
-41,5,49
-41,4,48
-43,5,48
-44,4,46
-43,5,48
-41,5,51
-38,4,52
-39,4,51
-41,3,49
-49,4,46
-43,6,48
-41,5,51
-36,5,53
-40,5,50
-42,5,49
-42,5,48
-41,5,50
-41,4,50
-40,4,50
-44,5,48
-40,5,51
-39,6,52
-43,4,46
-41,5,44
-45,4,49
-36,6,51
-44,4,48
-42,4,49
-39,7,48
-46,7,49
-37,5,49
-44,6,49
-40,5,50
-43,4,47
-44,3,45
-40,4,46
-34,8,52
-44,5,46
-46,5,46
-40,5,53
-41,3,50
-45,4,47
-35,5,51
-41,6,50
-41,6,49
-41,6,51
-43,5,48
-45,4,44
-44,6,51
-32,6,58
-42,5,46
-40,5,50
-39,5,53
-39,3,50
-42,3,48
-41,4,50
-39,5,51
-41,6,50
-39,5,50
-36,5,54
-37,4,53
-43,5,48
-40,5,51
-39,4,52
-40,5,48
-42,6,49
-39,5,50
-40,5,51
-41,5,48
-44,5,48
-37,5,50
-38,6,55
-38,5,50
-38,4,51
-39,4,50
-44,5,48
-42,5,49
-39,5,50
-42,6,49
-42,5,49
-38,6,51
-39,4,48
-41,3,47
-42,2,48
-40,7,53
-31,6,58
-41,5,48
-40,4,50
-40,5,51
-44,6,52
-37,6,49
-42,6,49
-40,5,50
-42,5,49
-38,5,52
-38,3,52
-42,2,48
-40,4,49
-40,8,51
-40,6,51
-38,5,53
-37,4,51
-39,4,50
-41,5,50
-41,3,51
-42,4,49
-37,5,49
-38,6,51
-38,4,50
-40,4,51
-40,4,51
-39,5,51
-39,5,50
-40,4,48
-40,6,51
-38,6,53
-38,4,52
-39,5,51
-39,5,51
-40,4,51
-41,5,48
-41,5,50
-36,6,52
-38,5,51
-40,6,47
-42,6,49
-41,5,50
-39,4,51
-41,4,51
-39,4,50
-40,6,51
-45,7,47
-39,7,51
-40,4,50
-42,5,48
-43,6,47
-39,6,52
-39,5,51
-42,5,48
-35,5,57
-36,4,52
-45,6,48
-45,5,46
-41,5,48
-35,5,55
-42,5,48
-45,4,47
-37,5,52
-39,6,52
-42,4,48
-40,6,51
-40,6,52
-47,3,44
-39,3,48
-34,6,49
-34,7,50
-42,5,52
-41,6,52
-40,5,50
-40,4,51
-39,4,52
-41,4,49
-42,4,49
-38,6,52
-35,7,53
-40,6,48
-45,5,48
-41,4,50
-40,3,49
-41,5,54
-37,7,51
-44,3,50
-46,4,44
-44,4,43
-39,7,52
-34,5,50
-39,7,49
-41,6,51
-45,3,47
-42,4,48
-39,4,52
-36,6,51
-41,7,47
-40,5,51
-39,4,50
-44,5,47
-37,6,53
-34,5,58
-43,4,45
-46,5,44
-39,5,48
-34,6,51
-45,5,48
-43,5,50
-41,4,51
-41,5,49
-42,6,49
-40,5,52
-40,4,52
-43,3,48
-46,4,48
-46,3,46
-25,12,56
-39,12,43
-45,9,41
-42,6,50
-38,6,54
-35,3,53
-39,2,54
-42,1,50
-37,2,50
-37,5,53
-41,8,50
-36,5,51
-47,5,47
-45,4,47
-39,1,53
-37,6,49
-40,6,47
-40,6,50
-40,5,48
-41,5,55
-36,7,47
-41,8,51
-35,7,49
-42,5,50
-40,5,51
-41,6,52
-40,4,51
-42,4,49
-42,4,48
-34,8,51
-37,7,48
-41,4,50
-36,6,52
-40,5,51
-40,4,52
-40,3,51
-44,3,46
-42,3,50
-38,3,51
-43,5,49
-37,9,51
-37,8,50
-41,6,48
-42,6,48
-41,6,48
-36,7,55
-43,4,50
-42,5,48
-48,6,48
-36,7,49
-42,8,48
-42,7,48
-42,6,51
-42,4,48
-38,2,51
-35,5,51
-40,4,51
-36,5,56
-35,4,53
-40,3,49
-45,2,47
-39,6,49
-35,7,54
-36,7,51
-35,5,54
-36,4,52
-39,5,50
-44,4,47
-41,4,49
-37,3,51
-42,2,50
-39,5,56
-35,6,56
-50,7,45
-35,11,48
-34,10,50
-46,7,47
-42,7,53
-31,3,58
-38,4,49
-45,2,45
-42,4,49
-41,6,49
-38,5,51
-42,6,49
-36,7,48
-45,7,48
-44,7,46
-42,8,51
-32,3,58
-34,2,53
-46,4,48
-39,5,49
-42,6,51
-38,5,51
-40,6,51
-40,5,50
-44,5,48
-41,6,50
-40,5,50
-40,5,50
-46,5,45
-44,7,48
-36,6,54
-35,6,55
-45,4,44
-45,6,46
-41,5,49
-40,5,51
-41,5,50
-40,5,51
-42,5,48
-48,5,44
-42,5,49
-42,4,49
-42,6,49
-41,7,53
-42,7,43
-48,7,47
-36,6,53
-47,4,43
-47,2,44
-42,2,48
-40,3,55
-33,4,59
-39,9,42
-53,10,39
-40,8,49
-43,7,50
-40,5,50
-39,1,49
-38,2,56
-39,5,51
-46,7,49
-38,4,49
-43,5,49
-43,5,49
-38,6,53
-39,7,51
-40,3,48
-35,8,50
-44,5,48
-44,8,45
-41,5,48
-38,2,51
-39,5,52
-39,5,52
-42,5,49
-42,5,48
-41,5,49
-39,5,50
-41,7,49
-39,6,53
-36,5,51
-40,5,49
-45,6,47
-40,4,51
-43,3,48
-41,5,49
-41,6,49
-40,6,54
-34,7,53
-43,3,46
-43,4,47
-41,6,49
-41,6,51
-38,5,50
-39,5,50
-41,5,49
-42,5,49
-40,5,50
-40,5,50
-41,5,49
-41,5,50
-41,5,50
-41,5,50
-41,4,51
-40,5,52
-44,4,45
-46,3,43
-44,7,57
-35,7,51
-43,7,50
-38,6,52
-47,4,44
-42,5,49
-41,7,49
-46,6,46
-36,5,55
-44,4,46
-49,3,43
-36,4,53
-39,5,52
-41,5,49
-43,5,47
-42,6,48
-42,5,48
-37,6,53
-38,6,52
-43,5,48
-43,5,47
-43,5,48
-41,5,49
-41,6,50
-41,5,50
-42,5,48
-41,5,50
-41,4,50
-40,4,51
-39,8,46
-49,5,49
-37,6,49
-44,8,49
-39,5,49
-43,4,48
-41,5,51
-43,4,47
-40,5,50
-42,5,50
-46,4,45
-42,4,49
-36,8,48
-35,7,51
-41,5,44
-46,5,49
-41,4,49
-43,5,48
-40,6,50
-40,6,50
-41,6,49
-43,5,47
-41,5,51
-42,4,51
-41,5,46
-36,5,50
-39,6,47
-44,7,50
-42,6,51
-39,4,49
-44,3,47
-45,3,45
-46,3,47
-40,4,49
-41,5,50
-43,6,49
-44,5,45
-44,5,47
-41,5,49
-40,4,52
-40,4,48
-47,4,45
-44,5,49
-41,3,49
-44,6,49
-43,6,49
-42,6,50
-32,10,55
-33,9,49
-46,8,47
-43,7,49
-40,4,52
-43,5,49
-45,3,47
-42,3,48
-45,1,48
-47,1,46
-42,5,47
-49,5,44
-45,7,45
-31,12,58
-39,8,45
-45,8,43
-41,4,50
-39,4,51
-41,3,52
-48,4,43
-41,6,48
-45,5,49
-40,7,51
-37,7,52
-37,6,51
-37,5,49
-40,4,51
-38,4,56
-35,3,51
-40,4,50
-45,6,47
-37,7,52
-37,5,53
-40,5,49
-39,5,50
-41,6,50
-39,6,50
-39,6,52
-39,4,52
-38,4,52
-37,7,53
-36,5,51
-37,4,49
-37,6,51
-35,6,57
-40,4,51
-49,3,47
-37,4,53
-33,9,55
-44,6,43
-43,7,46
-42,6,54
-35,4,51
-42,4,48
-39,4,50
-40,5,52
-39,6,51
-42,5,47
-40,6,51
-38,6,51
-40,6,50
-39,5,50
-41,5,50
-40,5,50
-40,5,51
-40,5,53
-40,3,49
-37,6,52
-40,6,46
-40,5,51
-39,7,51
-41,5,49
-37,5,53
-39,5,52
-44,5,48
-42,5,48
-41,5,49
-42,5,49
-42,5,49
-41,6,50
-41,6,50
-42,6,47
-42,5,49
-42,5,49
-42,5,49
-44,5,48
-41,5,49
-40,5,49
-42,6,49
-41,6,49
-42,5,48
-41,5,49
-41,5,49
-41,5,49
-42,5,49
-42,5,49
-41,5,49
-41,5,49
-42,5,49
-42,5,49
-42,5,49
-42,6,48
-42,5,49
-41,5,49
-41,5,49
-42,5,49
-42,5,48
-42,5,49
-42,5,48
-42,5,48
-42,5,49
-41,5,49
-41,5,49
-43,5,48
-42,5,48
-42,5,48
-42,6,48
-42,6,49
-42,5,48
-43,5,48
-43,4,48
-43,4,47
-43,5,47
-43,5,47
-43,5,48
-43,5,48
-42,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-42,6,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-42,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,47
-43,5,47
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-42,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,47
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-42,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
-43,5,48
